timestamp,d_aX,d_aY,d_aZ,d_gX,d_gY,d_gZ
2025-11-10 01:03:11,0.0,-0.07,0.04,0.12,-0.5,-0.17
2025-11-10 01:03:11,0.03,-0.04,0.09,0.14,-0.09,0.23
2025-11-10 01:03:12,0.0,-0.05,0.03,0.53,-0.34,-0.2
2025-11-10 01:03:12,0.01,0.01,0.04,-0.06,-0.81,-0.17
2025-11-10 01:03:13,0.04,-0.09,-0.03,0.02,-0.4,-0.03
2025-11-10 01:03:13,0.03,0.0,-0.05,0.29,-0.93,-0.17
2025-11-10 01:03:14,-0.03,0.01,0.02,-0.08,-0.32,0.03
2025-11-10 01:03:14,-0.01,-0.05,0.1,0.26,-0.46,-0.05
2025-11-10 01:03:15,-0.01,-0.01,0.04,0.08,-0.27,-0.2
2025-11-10 01:03:15,-0.01,-0.02,0.01,0.0,-0.37,0.03
2025-11-10 01:03:16,0.04,-0.02,-0.02,0.44,-0.76,0.21
2025-11-10 01:03:16,0.01,-0.02,0.06,0.11,-0.31,-0.26
2025-11-10 01:03:17,0.02,-0.03,0.04,-0.08,-0.24,0.03
2025-11-10 01:03:17,-0.01,-0.0,0.03,0.29,-0.6,-0.34
2025-11-10 01:03:18,0.04,0.01,0.09,0.21,-0.53,-0.11
2025-11-10 01:03:18,0.03,0.0,0.1,0.38,-0.03,0.09
2025-11-10 01:03:19,-0.01,0.03,0.06,-0.06,-0.44,0.0
2025-11-10 01:03:19,0.01,-0.04,0.1,0.14,-0.76,-0.03
2025-11-10 01:03:20,0.04,-0.04,-0.0,-0.32,-0.63,-0.18
2025-11-10 01:03:20,0.02,-0.04,0.05,-0.02,-0.46,-0.18
2025-11-10 01:03:21,0.0,-0.02,-0.11,0.06,-0.17,-0.26
2025-11-10 01:03:21,-0.05,-0.06,0.05,-0.09,-1.45,0.15
2025-11-10 01:03:22,0.02,-0.01,0.01,0.37,-0.27,0.24
2025-11-10 01:03:22,-0.04,-0.06,-0.02,-0.02,-0.41,0.15
2025-11-10 01:03:23,-0.05,-0.05,0.05,-0.15,-0.29,0.14
2025-11-10 01:03:23,0.05,0.02,0.0,0.32,-0.93,-0.53
2025-11-10 01:03:24,0.01,-0.05,-0.08,0.02,-0.81,0.06
2025-11-10 01:03:24,-0.05,0.0,0.16,-0.38,-0.95,-0.67
2025-11-10 01:03:25,0.01,-0.02,0.03,0.02,0.43,-0.15
2025-11-10 01:03:25,0.02,0.0,0.01,-0.56,-0.95,-0.41
2025-11-10 01:03:26,0.06,0.08,0.03,0.34,0.23,-1.15
2025-11-10 01:03:26,-0.02,-0.06,0.06,-0.66,-0.44,0.14
2025-11-10 01:03:27,0.02,-0.13,-0.06,-0.24,-0.27,0.78
2025-11-10 01:03:27,-0.03,-0.02,0.15,-0.72,-0.55,-0.32
2025-11-10 01:03:28,0.01,-0.03,0.04,-0.05,-0.55,0.41
2025-11-10 01:03:28,0.02,-0.02,0.05,-0.23,-0.35,-0.18
2025-11-10 01:03:29,0.02,-0.0,-0.02,0.2,-0.38,-0.26
2025-11-10 01:03:29,0.03,-0.01,0.03,-0.06,-1.13,0.05
2025-11-10 01:03:30,0.02,-0.04,0.05,0.03,-0.12,-0.2
2025-11-10 01:03:30,0.02,0.01,0.02,0.0,-0.34,-0.32
2025-11-10 01:03:31,-0.02,-0.03,0.07,-0.14,-0.47,0.11
2025-11-10 01:03:31,0.02,-0.05,-0.03,0.09,-0.4,-0.23
2025-11-10 01:03:32,-0.03,0.01,0.09,0.08,-0.75,0.03
2025-11-10 01:03:32,-0.01,-0.06,0.01,0.23,-0.53,-0.2
2025-11-10 01:03:33,-0.01,-0.01,0.02,-0.06,-0.38,-0.02
2025-11-10 01:03:33,0.03,-0.09,0.01,-0.24,-0.9,-0.11
2025-11-10 01:03:34,-0.04,-0.03,0.04,-0.17,-0.7,-0.38
2025-11-10 01:03:34,0.02,-0.05,0.0,0.24,-0.64,-0.49
2025-11-10 01:03:35,-0.03,-0.04,0.02,0.26,-0.64,-0.18
2025-11-10 01:03:35,0.06,-0.05,0.08,-0.05,-0.21,0.0
2025-11-10 01:03:36,0.01,-0.02,0.03,-0.18,-0.56,-0.35
2025-11-10 01:03:36,0.02,-0.06,-0.04,-0.18,-0.26,-0.32
2025-11-10 01:03:37,-0.02,-0.02,0.04,-0.15,-0.12,-0.35
2025-11-10 01:03:37,0.01,-0.05,0.04,-0.03,-0.06,0.15
2025-11-10 01:03:38,-0.0,-0.04,0.07,0.09,-0.02,-0.03
2025-11-10 01:03:38,0.01,-0.04,0.07,0.56,-0.4,0.14
2025-11-10 01:03:39,-0.02,0.0,0.04,0.27,-0.6,-0.23
2025-11-10 01:03:39,0.03,-0.02,0.04,0.18,-0.7,-0.27
2025-11-10 01:03:40,0.02,-0.03,0.04,0.06,-0.55,-0.11
2025-11-10 01:03:40,0.05,-0.01,0.04,0.02,-0.2,-0.27
2025-11-10 01:03:41,0.01,-0.06,0.02,0.18,-0.47,-0.14
2025-11-10 01:03:41,-0.03,0.0,0.0,0.23,-0.35,-0.23
2025-11-10 01:03:42,0.0,-0.0,0.04,0.32,-0.27,-0.4
2025-11-10 01:03:42,0.03,-0.06,-0.02,0.47,-0.18,0.12
2025-11-10 01:03:43,0.0,-0.03,0.07,0.09,-0.18,-0.37
2025-11-10 01:03:43,-0.03,0.0,0.04,0.52,-0.67,0.08
2025-11-10 01:03:44,0.0,-0.02,0.02,-0.03,-0.82,0.0
2025-11-10 01:03:44,-0.01,-0.04,0.03,0.09,-0.63,0.2
2025-11-10 01:03:45,-0.01,-0.05,0.05,0.2,-0.49,0.12
2025-11-10 01:03:45,0.01,-0.03,0.1,-0.08,-0.66,-0.18
2025-11-10 01:03:46,-0.02,-0.03,0.03,0.18,-1.11,-0.15
2025-11-10 01:03:46,0.02,-0.04,0.15,0.09,-0.02,0.31
2025-11-10 01:03:47,-0.03,-0.02,0.04,-0.26,-0.27,0.21
2025-11-10 01:03:47,0.01,-0.01,0.05,0.18,-0.6,-0.2
2025-11-10 01:03:48,0.0,-0.01,0.05,0.5,-0.4,0.14
2025-11-10 01:03:48,-0.04,-0.06,0.07,0.21,-1.22,-0.23
2025-11-10 01:03:49,-0.01,-0.05,-0.0,0.21,-0.64,0.21
2025-11-10 01:03:49,-0.02,-0.01,0.05,0.18,0.03,-0.29
2025-11-10 01:03:50,0.0,-0.02,0.04,0.11,-0.75,-0.58
2025-11-10 01:03:50,-0.04,0.0,0.11,0.35,-0.7,-0.14
2025-11-10 01:03:51,-0.0,-0.01,0.07,0.34,-0.53,-0.06
2025-11-10 01:03:51,-0.01,-0.03,0.05,0.24,-0.2,-0.64
2025-11-10 01:03:52,0.03,-0.02,0.1,0.08,-0.11,-0.02
2025-11-10 01:03:52,0.01,-0.03,-0.05,0.05,-0.4,-0.09
2025-11-10 01:03:53,-0.05,-0.04,0.04,-0.14,-0.61,-0.29
2025-11-10 01:03:53,0.01,-0.03,0.05,0.41,-0.6,-0.06
2025-11-10 01:03:54,-0.02,-0.01,-0.01,0.32,-0.27,-0.4
2025-11-10 01:03:54,0.02,-0.02,0.06,0.4,-0.03,0.03
2025-11-10 01:03:55,0.02,-0.07,0.04,-0.34,-0.15,-0.47
2025-11-10 01:03:55,-0.01,-0.01,0.01,-0.03,0.21,-0.03
2025-11-10 01:03:56,0.0,-0.06,0.01,-0.09,-0.67,-0.03
2025-11-10 01:03:56,0.0,-0.04,0.08,0.35,-0.58,-0.53
2025-11-10 01:03:57,-0.0,-0.06,-0.01,-0.15,-0.47,-0.15
2025-11-10 01:03:57,0.02,-0.09,0.06,-0.12,-1.01,-0.27
2025-11-10 01:03:58,0.01,-0.02,-0.05,0.02,-0.69,-0.43
2025-11-10 01:03:58,0.01,-0.03,0.12,-0.15,0.24,-0.2
2025-11-10 01:03:59,-0.02,0.02,0.09,0.08,-0.49,-0.03
2025-11-10 01:03:59,-0.01,-0.04,0.06,0.26,-0.44,-0.29
2025-11-10 01:04:00,-0.03,-0.04,-0.03,0.27,-0.58,0.23
2025-11-10 01:04:00,-0.02,0.01,0.07,-0.03,-0.76,0.4
2025-11-10 01:04:01,0.01,-0.0,0.12,-0.23,-0.38,-0.18
2025-11-10 01:04:01,0.02,-0.04,0.06,0.34,-0.64,0.14
2025-11-10 01:04:02,-0.01,-0.06,0.01,0.23,-0.52,0.15
2025-11-10 01:04:02,-0.02,0.01,0.07,0.17,-0.52,-0.23
2025-11-10 01:04:03,-0.0,0.05,-0.02,-0.15,-0.5,-0.49
2025-11-10 01:04:03,-0.01,-0.02,0.08,0.05,-0.58,-0.12
2025-11-10 01:04:04,0.0,-0.02,-0.02,0.32,-0.44,0.34
2025-11-10 01:04:04,-0.01,-0.02,0.03,0.26,-0.6,0.05
2025-11-10 01:04:05,0.0,-0.02,0.06,-0.03,-0.87,-0.24
2025-11-10 01:04:05,-0.01,-0.04,-0.02,0.75,-0.31,0.46
2025-11-10 01:04:06,-0.02,-0.01,0.08,-0.08,-0.73,-0.38
2025-11-10 01:04:06,-0.01,-0.04,0.08,-0.21,-0.34,0.64
2025-11-10 01:04:07,0.01,-0.02,0.04,0.44,-0.4,-0.26
2025-11-10 01:04:07,-0.01,-0.04,0.09,-0.11,-0.66,0.21
2025-11-10 01:04:08,-0.02,-0.02,0.02,0.12,-0.72,-0.47
2025-11-10 01:04:08,0.0,-0.06,0.04,0.08,-0.55,-0.02
2025-11-10 01:04:09,-0.02,-0.05,0.09,0.23,-0.5,-0.15
2025-11-10 01:04:09,0.03,-0.03,0.04,-0.24,-0.58,-0.18
2025-11-10 01:04:10,0.01,-0.01,-0.05,0.05,-0.5,0.11
2025-11-10 01:04:10,0.03,-0.07,0.12,0.29,-0.85,-0.5
2025-11-10 01:04:11,-0.01,-0.0,-0.01,-0.81,-0.61,0.17
2025-11-10 01:04:12,-0.02,0.0,0.06,-0.11,0.02,-0.18
2025-11-10 01:04:12,-0.03,-0.05,0.01,0.15,-0.7,0.02
2025-11-10 01:04:13,0.03,-0.02,0.09,0.29,-0.38,0.14
2025-11-10 01:04:13,0.02,-0.02,0.02,-0.15,-0.55,0.08
2025-11-10 01:04:14,-0.02,-0.01,0.07,0.17,-0.69,-0.18
2025-11-10 01:04:14,0.03,-0.04,0.08,0.0,0.24,-0.34
2025-11-10 01:04:15,0.01,0.01,0.07,0.24,-0.4,-0.4
2025-11-10 01:04:15,0.01,0.02,0.14,0.02,-0.15,0.26
2025-11-10 01:04:16,0.02,-0.03,0.02,0.03,-1.21,-0.02
2025-11-10 01:04:16,0.01,-0.02,0.05,0.26,0.14,-0.05
2025-11-10 01:04:17,0.0,-0.04,-0.02,-0.18,-0.58,0.5
2025-11-10 01:04:17,0.01,0.01,0.09,-0.35,-0.72,-0.08
2025-11-10 01:04:18,0.0,-0.05,-0.02,0.03,0.02,-0.03
2025-11-10 01:04:18,-0.0,-0.02,0.02,0.02,-0.84,0.18
2025-11-10 01:04:19,0.01,-0.02,0.03,0.4,-0.5,-0.11
2025-11-10 01:04:19,-0.05,-0.07,0.1,0.67,0.73,-0.12
2025-11-10 01:04:20,0.02,0.02,0.09,0.26,-0.6,-0.17
2025-11-10 01:04:20,0.04,-0.1,-0.08,0.43,0.26,0.08
2025-11-10 01:04:21,-0.03,0.03,0.22,-0.5,-0.02,0.0
2025-11-10 01:04:21,0.0,-0.07,0.06,0.53,-0.55,-0.21
2025-11-10 01:04:22,0.02,-0.04,-0.04,0.03,-0.41,0.17
2025-11-10 01:04:22,0.04,-0.04,0.04,0.67,1.16,-0.35
2025-11-10 01:04:23,-0.04,-0.05,0.08,0.05,-0.02,-0.23
2025-11-10 01:04:23,0.02,-0.05,0.08,0.53,-0.49,-0.29
2025-11-10 01:04:24,-0.03,-0.05,-0.01,0.12,-0.47,-0.11
2025-11-10 01:04:24,0.01,-0.02,0.09,-0.17,-0.53,0.18
2025-11-10 01:04:25,0.03,-0.03,0.01,0.18,-1.02,-0.31
2025-11-10 01:04:25,0.05,-0.01,-0.07,-0.7,-0.5,-0.4
2025-11-10 01:04:26,0.06,-0.07,-0.05,0.66,-0.53,-0.14
2025-11-10 01:04:26,-0.16,-0.04,0.1,-0.44,0.72,-0.17
2025-11-10 01:04:27,-0.02,0.0,0.1,-0.29,-0.18,0.02
2025-11-10 01:04:27,0.03,-0.03,0.11,-0.06,-0.17,-0.35
2025-11-10 01:04:28,0.01,-0.01,0.04,0.5,0.0,-0.38
2025-11-10 01:04:28,0.03,0.01,0.09,-0.27,-0.21,-0.08
2025-11-10 01:04:29,-0.03,-0.03,0.07,0.37,-0.55,-0.05
2025-11-10 01:04:29,-0.01,0.01,0.11,0.32,-0.63,0.14
2025-11-10 01:04:30,0.16,-0.1,0.01,-0.23,-1.21,-1.31
2025-11-10 01:04:30,-0.05,-0.05,0.06,0.5,-0.34,-0.21
2025-11-10 01:04:31,-0.02,0.04,0.2,0.29,0.15,-0.15
2025-11-10 01:04:31,0.03,-0.01,-0.0,-0.52,-0.17,-0.02
2025-11-10 01:04:32,0.04,-0.06,0.01,0.08,-0.58,-0.18
2025-11-10 01:04:32,-0.01,0.0,0.07,0.14,-0.27,-0.26
2025-11-10 01:04:33,0.01,0.01,0.14,0.2,-0.46,-0.05
2025-11-10 01:04:33,0.01,0.01,0.0,0.2,-0.78,-0.27
2025-11-10 01:04:34,-0.01,-0.05,0.08,0.06,-0.15,-0.27
2025-11-10 01:04:34,0.11,-0.2,-0.32,0.2,-2.2,1.19
2025-11-10 01:04:35,-0.02,-0.04,0.14,1.11,0.76,-0.23
2025-11-10 01:04:35,-0.01,-0.08,0.0,0.24,-0.35,-0.35
2025-11-10 01:04:36,-0.07,0.03,0.15,0.21,0.31,0.11
2025-11-10 01:04:36,0.02,-0.1,-0.03,0.05,-0.14,-0.14
2025-11-10 01:04:37,-0.03,-0.1,0.03,0.02,-0.93,1.3
2025-11-10 01:04:37,-0.01,0.02,0.1,0.58,-0.05,-0.15
2025-11-10 01:04:38,0.01,-0.03,0.06,-0.29,-0.23,0.4
2025-11-10 01:04:38,-0.04,0.07,0.22,0.06,-0.34,0.46
2025-11-10 01:04:39,0.02,-0.05,0.01,0.15,-0.64,-0.05
2025-11-10 01:04:39,0.03,-0.02,0.08,0.34,-0.87,-0.44
2025-11-10 01:04:40,0.02,-0.02,0.05,-0.37,-0.27,-0.6
2025-11-10 01:04:40,-0.02,-0.06,-0.0,0.27,-0.29,-0.06
2025-11-10 01:04:41,-0.02,-0.05,0.01,0.47,-0.61,-0.08
2025-11-10 01:04:41,-0.01,-0.05,0.03,0.02,-0.29,-0.06
2025-11-10 01:04:42,0.02,0.0,0.09,0.29,-0.75,0.08
2025-11-10 01:04:42,0.01,0.04,-0.09,0.79,-1.33,-3.18
2025-11-10 01:04:43,0.01,0.0,0.07,0.06,-1.13,0.03
2025-11-10 01:04:43,-0.04,0.02,0.06,-0.11,-0.06,-0.08
2025-11-10 01:04:44,-0.0,-0.01,0.14,0.14,-0.32,-0.35
2025-11-10 01:04:44,0.03,-0.11,-0.0,0.93,-1.08,-0.79
2025-11-10 01:04:45,0.01,-0.01,0.17,0.08,-1.07,-0.37
2025-11-10 01:04:45,-0.02,-0.09,-0.03,0.78,0.58,0.53
2025-11-10 01:04:46,0.05,0.06,0.01,-0.96,-1.25,0.26
2025-11-10 01:04:46,0.02,-0.0,0.19,-0.32,-0.89,0.27
2025-11-10 01:04:47,-0.04,-0.03,0.09,-0.08,-0.53,-0.29
2025-11-10 01:04:47,0.02,-0.04,-0.02,0.06,-0.67,0.34
2025-11-10 01:04:48,-0.01,0.0,0.09,-0.37,-0.66,-0.4
2025-11-10 01:04:48,-0.02,-0.04,0.08,-0.05,-0.5,0.0
2025-11-10 01:04:49,0.0,-0.05,0.05,0.24,-0.92,-0.03
2025-11-10 01:04:49,0.02,-0.02,0.06,-0.37,-0.58,-0.23
2025-11-10 01:04:50,0.01,-0.04,0.06,-0.35,-0.32,-0.26
2025-11-10 01:04:50,0.0,-0.01,0.02,0.29,-0.89,0.05
2025-11-10 01:04:51,0.03,-0.09,0.0,-0.23,-0.53,-0.26
2025-11-10 01:04:51,-0.01,-0.06,0.11,0.43,-0.27,0.0
2025-11-10 01:04:52,-0.06,-0.04,0.14,0.75,-0.6,-0.14
2025-11-10 01:04:52,0.05,-0.02,0.07,-0.44,-1.31,-0.29
2025-11-10 01:04:53,0.02,-0.04,0.08,0.02,-0.09,-0.09
2025-11-10 01:04:53,0.01,-0.01,0.06,0.03,-0.14,-0.11
2025-11-10 01:04:54,-0.1,-0.1,0.17,0.6,0.66,-0.46
2025-11-10 01:04:54,-0.05,-0.03,0.09,-0.41,-0.99,-0.31
2025-11-10 01:04:55,0.02,-0.02,0.06,0.18,-0.64,0.0
2025-11-10 01:04:55,0.0,-0.11,-0.06,0.43,0.02,-0.78
2025-11-10 01:04:56,-0.1,0.0,0.07,-0.27,0.69,-0.02
2025-11-10 01:04:56,-0.03,-0.02,-0.0,-0.02,1.11,0.47
2025-11-10 01:04:57,-0.06,0.03,0.04,1.22,0.56,-1.5
2025-11-10 01:04:57,0.01,0.03,0.15,-0.24,-0.58,0.03
2025-11-10 01:04:58,-0.0,-0.03,0.01,-0.06,-0.79,0.0
2025-11-10 01:04:58,-0.0,-0.01,0.05,0.29,-0.96,-0.2
2025-11-10 01:04:59,-0.02,0.0,0.06,-0.14,-0.66,-0.4
2025-11-10 01:04:59,0.0,-0.02,0.02,0.43,-0.53,-0.67
2025-11-10 01:05:00,0.04,-0.06,0.02,0.38,-0.96,-0.06
2025-11-10 01:05:00,0.01,-0.02,0.11,0.11,-0.29,0.64
2025-11-10 01:05:01,0.03,-0.09,-0.03,-0.31,-0.32,0.23
2025-11-10 01:05:01,0.11,-0.07,-0.11,0.41,-0.84,0.41
2025-11-10 01:05:02,0.11,-0.06,0.08,0.17,-1.27,-0.53
2025-11-10 01:05:02,-0.0,-0.12,-0.0,-0.12,0.17,0.23
2025-11-10 01:05:03,0.0,-0.09,0.18,0.99,-0.09,-0.24
2025-11-10 01:05:03,0.0,-0.07,-0.06,-0.52,-0.26,-0.02
2025-11-10 01:05:04,-0.04,-0.02,0.0,-0.12,-0.32,0.26
2025-11-10 01:05:04,0.0,-0.05,-0.03,0.0,-0.15,-0.2
2025-11-10 01:05:05,0.02,-0.0,0.03,-0.03,-0.49,-0.27
2025-11-10 01:05:05,-0.02,-0.03,0.09,-0.15,-0.56,-0.43
2025-11-10 01:05:06,0.02,-0.01,-0.02,-0.31,-0.87,-0.2
2025-11-10 01:05:06,-0.02,-0.04,0.07,-0.46,-0.73,-0.05
2025-11-10 01:05:07,-0.01,0.07,0.17,-0.9,-2.06,-0.05
2025-11-10 01:05:07,0.18,0.09,-0.03,0.52,-0.32,-2.41
2025-11-10 01:05:08,-0.01,-0.06,-0.01,0.69,-0.87,-0.72
2025-11-10 01:05:08,0.1,-0.06,-0.01,0.06,-1.18,0.14
2025-11-10 01:05:09,0.0,0.09,0.18,-0.12,0.03,-0.78
2025-11-10 01:05:09,0.05,-0.1,-0.04,0.87,-0.21,-0.29
2025-11-10 01:05:10,-0.01,-0.0,0.1,0.05,-0.82,-0.21
2025-11-10 01:05:10,-0.02,0.04,-0.13,0.0,-1.25,-0.24
2025-11-10 01:05:11,-0.02,0.06,0.13,-1.04,-2.02,0.24
2025-11-10 01:05:11,-0.0,-0.11,0.05,0.2,-0.85,-0.2
2025-11-10 01:05:12,-0.02,-0.06,-0.0,0.49,-0.53,0.21
2025-11-10 01:05:12,0.01,-0.07,-0.02,0.44,0.61,-0.23
2025-11-10 01:05:13,0.01,-0.04,0.04,0.18,-0.73,-0.03
2025-11-10 01:05:13,-0.02,-0.05,0.02,0.4,-0.61,0.06
2025-11-10 01:05:14,0.02,-0.01,0.03,-0.08,-0.56,0.17
2025-11-10 01:05:14,0.01,-0.01,0.05,0.52,-0.31,-0.7
2025-11-10 01:05:15,-0.02,-0.08,0.02,-0.15,-0.53,-0.37
2025-11-10 01:05:15,-0.01,-0.02,0.06,0.14,-0.38,0.03
2025-11-10 01:05:16,-0.02,-0.07,0.14,-0.06,-0.75,-0.24
2025-11-10 01:05:16,0.02,-0.01,0.05,0.06,-1.13,0.17
2025-11-10 01:05:17,-0.01,-0.03,0.05,0.35,-0.6,-0.12
2025-11-10 01:05:17,0.02,-0.04,0.04,0.24,-0.06,0.06
2025-11-10 01:05:18,0.0,-0.05,0.07,0.49,-0.76,0.17
2025-11-10 01:05:18,0.02,-0.04,0.09,0.49,-0.37,-0.27
2025-11-10 01:05:19,-0.01,0.0,0.03,0.11,-0.23,-0.21
2025-11-10 01:05:19,-0.02,0.03,0.0,-0.09,-0.21,0.14
2025-11-10 01:05:20,-0.02,-0.03,0.09,0.05,-0.49,-0.11
2025-11-10 01:05:20,-0.03,-0.03,0.11,0.2,-0.69,0.03
2025-11-10 01:05:21,0.03,0.01,0.05,-0.27,-0.69,0.08
2025-11-10 01:05:21,0.02,-0.05,0.0,-0.24,-0.84,0.02
2025-11-10 01:05:22,-0.01,-0.05,0.04,-0.18,-0.2,-0.14
2025-11-10 01:05:22,-0.01,-0.06,0.03,0.17,-0.96,0.18
2025-11-10 01:05:23,0.02,-0.05,0.05,-0.17,-0.56,0.27
2025-11-10 01:05:23,0.0,0.0,0.03,0.06,-0.46,-0.02
2025-11-10 01:05:24,0.0,-0.06,0.13,0.17,-0.55,-0.31
2025-11-10 01:05:24,0.04,-0.05,0.03,0.41,-0.37,0.18
2025-11-10 01:05:25,-0.0,-0.06,0.06,0.26,-0.23,-0.14
2025-11-10 01:05:25,0.01,-0.04,-0.01,0.38,-0.44,-0.41
2025-11-10 01:05:26,-0.01,-0.01,0.04,-0.03,-0.2,0.12
2025-11-10 01:05:26,0.0,-0.08,0.04,0.34,-0.03,-0.09
2025-11-10 01:05:27,0.02,-0.02,-0.01,0.75,-0.78,-0.12
2025-11-10 01:05:27,-0.02,-0.07,0.03,0.17,-0.23,-0.11
2025-11-10 01:05:28,0.01,-0.01,0.03,0.26,-0.47,-0.21
2025-11-10 01:05:28,0.01,-0.06,0.05,0.29,-0.6,-0.29
2025-11-10 01:05:29,-0.01,-0.03,0.09,0.11,-0.61,-0.7
2025-11-10 01:05:29,0.01,-0.03,-0.04,0.49,-0.27,0.0
2025-11-10 01:05:30,0.0,-0.04,0.1,0.38,-0.69,-0.32
2025-11-10 01:05:30,-0.02,0.01,-0.01,0.2,-0.81,-0.29
2025-11-10 01:05:31,0.0,-0.05,0.04,0.31,-0.37,-0.27
2025-11-10 01:05:31,0.01,-0.04,0.07,0.03,-0.34,-0.37
2025-11-10 01:05:32,0.01,-0.05,0.08,-0.4,-0.82,-0.29
2025-11-10 01:05:33,0.03,-0.06,0.03,-0.08,-0.43,-0.44
2025-11-10 01:05:33,-0.02,-0.04,0.05,-0.41,-0.41,0.14
2025-11-10 01:05:34,-0.02,-0.04,0.05,0.05,-0.55,0.06
2025-11-10 01:05:34,0.0,-0.01,0.06,0.11,-0.9,-0.24
2025-11-10 01:05:35,0.05,-0.05,0.05,-0.14,-1.01,-0.23
2025-11-10 01:05:35,0.02,-0.02,0.02,0.23,-0.35,-0.15
2025-11-10 01:05:36,0.0,-0.04,0.01,0.18,-0.17,0.03
2025-11-10 01:05:36,0.03,-0.03,0.05,-0.24,-0.89,-0.02
2025-11-10 01:05:37,0.01,-0.06,0.03,-0.05,-0.79,-0.38
2025-11-10 01:05:37,-0.01,-0.05,0.1,-0.12,-0.53,-0.21
2025-11-10 01:05:38,0.02,0.01,0.04,-0.05,-0.46,-0.27
2025-11-10 01:05:38,-0.04,-0.03,0.05,0.08,-0.73,0.12
2025-11-10 01:05:39,-0.03,-0.01,0.04,-0.27,-1.01,0.08
2025-11-10 01:05:39,-0.01,-0.01,0.06,0.03,-1.08,-0.15
2025-11-10 01:05:40,0.01,-0.04,0.02,-0.31,-0.81,-0.29
2025-11-10 01:05:40,0.02,-0.04,0.13,0.06,-0.27,0.08
2025-11-10 01:05:41,-0.0,-0.01,0.02,0.24,-0.31,-0.24
2025-11-10 01:05:41,0.02,-0.05,0.01,0.15,-0.52,-0.17
2025-11-10 01:05:42,0.03,-0.07,0.05,-0.12,-0.4,-0.23
2025-11-10 01:05:42,0.0,-0.03,0.0,-0.15,-0.6,-0.58
2025-11-10 01:05:43,-0.01,-0.07,0.06,0.15,-0.52,0.0
2025-11-10 01:05:43,0.02,-0.04,0.03,0.23,-0.56,-0.17
2025-11-10 01:05:44,-0.0,-0.01,0.02,0.53,-0.41,0.05
2025-11-10 01:05:44,-0.01,-0.02,-0.01,0.23,-0.29,0.23
2025-11-10 01:05:45,-0.0,-0.04,0.08,0.15,-0.47,-0.05
2025-11-10 01:05:45,-0.02,-0.0,0.06,-0.05,-0.6,-0.35
2025-11-10 01:05:46,0.01,-0.01,0.02,-0.52,-0.56,-0.46
2025-11-10 01:05:46,0.01,-0.02,0.01,0.03,-0.41,0.09
2025-11-10 01:05:47,-0.0,-0.04,0.12,-0.14,-0.26,-0.09
2025-11-10 01:05:47,-0.01,-0.02,0.03,-0.09,-0.08,-0.35
2025-11-10 01:05:48,-0.02,-0.05,0.09,0.41,-0.34,-0.05
2025-11-10 01:05:48,-0.01,-0.04,0.11,0.4,-0.17,-0.21
2025-11-10 01:05:49,-0.02,-0.07,-0.01,-0.37,-0.38,0.15
2025-11-10 01:05:49,-0.0,0.02,0.09,0.21,-0.21,-0.09
2025-11-10 01:05:50,-0.03,-0.03,-0.03,0.08,-0.41,0.09
2025-11-10 01:05:50,-0.02,-0.03,0.11,0.37,-0.82,0.03
2025-11-10 01:05:51,-0.04,-0.03,0.06,0.03,-0.56,-0.02
2025-11-10 01:05:51,0.0,-0.03,0.03,-0.49,-0.49,0.09
2025-11-10 01:05:52,-0.03,-0.03,0.13,0.18,-0.66,-0.63
2025-11-10 01:05:52,0.05,-0.01,0.06,0.02,-0.7,-0.47
2025-11-10 01:05:53,0.0,-0.03,0.1,0.53,-0.31,-0.2
2025-11-10 01:05:53,-0.01,-0.05,0.06,0.12,-0.82,0.21
2025-11-10 01:05:54,-0.01,-0.07,-0.01,-0.06,-0.6,-0.29
2025-11-10 01:05:54,0.02,-0.04,-0.0,-0.17,-0.6,-0.34
2025-11-10 01:05:55,-0.02,-0.04,-0.05,0.08,-0.32,-0.43
2025-11-10 01:05:55,0.04,-0.0,0.02,-0.12,-0.37,0.0
2025-11-10 01:05:56,0.0,-0.03,0.09,-0.05,-0.52,-0.03
2025-11-10 01:05:56,0.04,-0.06,0.05,-0.12,-0.24,0.18
2025-11-10 01:05:57,-0.0,-0.02,0.05,-0.09,0.0,-0.14
2025-11-10 01:05:57,-0.05,-0.03,0.06,-0.06,-0.37,-0.14
2025-11-10 01:05:58,0.01,-0.03,0.06,0.02,-0.31,-0.26
2025-11-10 01:05:58,0.02,-0.03,0.1,0.47,-0.72,0.17
2025-11-10 01:05:59,-0.02,-0.03,0.06,-0.15,-0.44,-0.58
2025-11-10 01:05:59,-0.03,-0.03,0.05,0.11,-0.49,-0.34
2025-11-10 01:06:00,-0.02,-0.06,0.02,-0.12,-0.6,-0.26
2025-11-10 01:06:00,-0.0,-0.03,0.06,-0.05,-0.44,-0.05
2025-11-10 01:06:01,-0.03,-0.01,0.06,0.12,-0.7,0.17
2025-11-10 01:06:01,0.05,-0.02,-0.03,-0.17,-0.66,-0.24
2025-11-10 01:06:02,0.0,-0.01,0.05,0.12,-0.7,-0.49
2025-11-10 01:06:02,-0.03,-0.01,0.11,-0.03,-0.9,-0.37
2025-11-10 01:06:03,-0.03,-0.04,0.09,0.18,-0.44,-0.12
2025-11-10 01:06:03,0.02,-0.01,0.14,0.03,-0.5,-0.29
2025-11-10 01:06:04,0.02,-0.05,0.11,0.05,-0.5,-0.31
